id,label
96066,0
84442,0
94873,0
104003,0
70340,0
99406,0
62395,0
82888,0
98989,0
86052,0
113409,0
89778,0
67038,0
66191,0
96316,0
94571,0
68082,0
110355,0
89142,0
92856,0
119593,0
76553,0
107292,0
96581,0
108230,0
100472,0
63160,0
102306,0
95090,0
104381,0
97494,0
102138,0
65317,0
95280,0
105285,0
96369,0
86441,0
73433,0
62311,0
100574,0
71460,0
62653,0
97121,0
93241,0
93866,0
102649,0
114528,0
113910,0
67610,0
87911,0
119788,0
69822,0
63263,0
105256,0
101748,0
79617,0
60542,0
73200,0
108302,0
114245,0
96828,0
85719,0
92047,0
101341,0
119245,0
72111,0
118130,0
86626,0
87910,0
98356,0
104712,0
102226,0
60039,0
69552,0
119307,0
106264,0
76950,0
81669,0
74670,0
117267,0
117362,0
94501,0
98008,0
68145,0
84158,0
104790,0
66473,0
69070,0
72020,0
81947,0
77931,0
80653,0
112043,0
106598,0
97272,0
108810,0
103777,0
72216,0
90653,0
91161,0
107829,0
82776,0
100219,0
108533,0
84906,0
119594,0
76316,0
93861,0
65119,0
87530,0
119586,0
65828,0
79010,0
70224,0
89366,0
101983,0
110934,0
82993,0
69714,0
85267,0
86426,0
92306,0
119617,0
105622,0
67609,0
97633,0
100024,0
60600,0
78914,0
88302,0
65938,0
118394,0
118576,0
73355,0
92538,0
77769,0
80631,0
69204,0
108127,0
96187,0
62148,0
101377,0
119536,0
98796,0
62510,0
73903,0
91572,0
62341,0
98387,0
87908,0
79763,0
98014,0
68328,0
89326,0
93875,0
109155,0
106962,0
87250,0
94586,0
82902,0
86951,0
67667,0
100292,0
109986,0
71744,0
116334,0
64213,0
76563,0
82232,0
96912,0
89470,0
103146,0
103970,0
101209,0
100908,0
109815,0
76070,0
64940,0
103014,0
69052,0
68689,0
108340,0
75721,0
72263,0
70827,0
117764,0
94480,0
63307,0
110695,0
91208,0
89050,0
78206,0
74379,0
75897,0
64151,0
88070,0
109686,0
68919,0
98395,0
90371,0
110605,0
75930,0
70778,0
65652,0
98475,0
100445,0
113835,0
111383,0
108158,0
110090,0
118022,0
62915,0
72880,0
76449,0
115799,0
88557,0
64150,0
80210,0
85055,0
72137,0
96883,0
91011,0
84513,0
81717,0
118716,0
85051,0
77863,0
68544,0
107921,0
81983,0
61386,0
80462,0
107864,0
100700,0
61425,0
81052,0
119354,0
88132,0
96064,0
109887,0
99370,0
94395,0
113622,0
96072,0
98406,0
71951,0
68273,0
108544,0
72010,0
77936,0
98451,0
62418,0
109574,0
119063,0
92395,0
76922,0
95446,0
63943,0
96336,0
114918,0
70660,0
66448,0
100026,0
113560,0
75257,0
114024,0
116419,0
96185,0
117223,0
110030,0
106540,0
81113,0
100247,0
115473,0
93549,0
103217,0
74031,0
102587,0
91480,0
73040,0
64638,0
73897,0
64374,0
69018,0
81762,0
71436,0
71914,0
105232,0
82359,0
114258,0
112487,0
68385,0
66297,0
92929,0
64807,0
107138,0
103624,0
101852,0
104805,0
111982,0
107130,0
116191,0
101305,0
109575,0
108290,0
64519,0
62723,0
82944,0
105397,0
60325,0
78167,0
94835,0
69458,0
78076,0
108234,0
118930,0
116591,0
70716,0
118521,0
75220,0
76610,0
96166,0
94863,0
111633,0
102874,0
75006,0
98924,0
91737,0
98553,0
118889,0
113215,0
64834,0
68833,0
78614,0
92543,0
65653,0
115338,0
86187,0
118434,0
105660,0
81540,0
73284,0
113138,0
68845,0
118479,0
87429,0
73053,0
73621,0
93238,0
62850,0
90467,0
93832,0
68303,0
107883,0
70044,0
66462,0
95231,0
94541,0
93963,0
61990,0
100508,0
92766,0
65673,0
112945,0
104644,0
81519,0
99720,0
115387,0
78905,0
73463,0
80852,0
88010,0
97768,0
92576,0
74939,0
111428,0
81816,0
116071,0
76753,0
75672,0
106852,0
87148,0
70095,0
113867,0
116777,0
112922,0
117013,0
101196,0
75729,0
60222,0
76458,0
111740,0
76475,0
101413,0
95656,0
104651,0
64915,0
109062,0
74917,0
97264,0
91429,0
116131,0
118074,0
97929,0
72065,0
94663,0
100457,0
97971,0
81661,0
99005,0
82559,0
76837,0
116724,0
93951,0
60109,0
105426,0
111415,0
98847,0
85448,0
93915,0
94591,0
79397,0
114223,0
87032,0
84823,0
67626,0
82351,0
98093,0
69008,0
79746,0
100412,0
111850,0
66077,0
77174,0
79751,0
100526,0
104046,0
78844,0
69221,0
92696,0
99718,0
61210,0
102386,0
109070,0
109658,0
112848,0
75017,0
85513,0
107535,0
107367,0
86329,0
88448,0
78079,0
78147,0
89685,0
83275,0
88594,0
60166,0
62660,0
101383,0
89580,0
94247,0
69917,0
72253,0
115582,0
100602,0
119279,0
77777,0
93666,0
69939,0
93595,0
74172,0
83327,0
117959,0
60405,0
107017,0
111674,0
62876,0
62872,0
106121,0
99422,0
89414,0
63755,0
118036,0
118899,0
75667,0
83530,0
90307,0
74146,0
92011,0
96263,0
117876,0
116889,0
112716,0
66176,0
74473,0
83668,0
116477,0
112915,0
108485,0
95391,0
62619,0
101765,0
60948,0
108379,0
61997,0
99215,0
90682,0
96242,0
117366,0
81534,0
85773,0
86198,0
104399,0
113040,0
97793,0
113703,0
71082,0
99589,0
81171,0
96059,0
106275,0
82251,0
111807,0
84935,0
105713,0
64469,0
63559,0
74346,0
72455,0
60853,0
78166,0
60635,0
88553,0
81814,0
60319,0
95225,0
95188,0
88461,0
65021,0
112351,0
68168,0
68492,0
68001,0
97006,0
77459,0
76649,0
102666,0
63352,0
63970,0
108540,0
81472,0
69941,0
115687,0
86853,0
72369,0
108989,0
70154,0
60632,0
102471,0
93231,0
67811,0
75948,0
119637,0
119619,0
86542,0
75321,0
88179,0
77470,0
110697,0
67638,0
66546,0
115101,0
69320,0
119186,0
115517,0
90710,0
88175,0
84982,0
99130,0
115983,0
108965,0
81422,0
90326,0
64110,0
102218,0
69729,0
107505,0
98298,0
77701,0
93054,0
100966,0
115492,0
111642,0
73885,0
77326,0
75289,0
106479,0
106634,0
114480,0
111163,0
70595,0
86324,0
97861,0
103077,0
110870,0
73781,0
71642,0
69870,0
92505,0
108631,0
106298,0
84560,0
65700,0
67646,0
62133,0
97774,0
113787,0
65684,0
80759,0
104209,0
78142,0
63432,0
101767,0
95549,0
99681,0
111945,0
60994,0
93574,0
105630,0
62758,0
103497,0
112161,0
60052,0
102301,0
101210,0
101249,0
75226,0
60197,0
100871,0
85225,0
113087,0
108701,0
116962,0
91785,0
114186,0
62334,0
108037,0
110328,0
109373,0
77502,0
101490,0
71427,0
114475,0
93368,0
85438,0
111657,0
68683,0
72734,0
74023,0
111871,0
73240,0
97813,0
71179,0
71689,0
98157,0
107084,0
102885,0
78366,0
75708,0
74160,0
109405,0
74738,0
74424,0
118298,0
86070,0
107511,0
73566,0
119671,0
84818,0
115333,0
78453,0
103859,0
65262,0
93309,0
83898,0
116510,0
89801,0
77477,0
73838,0
106187,0
88474,0
90824,0
63565,0
100604,0
113015,0
102264,0
75318,0
104627,0
77059,0
91538,0
81837,0
103117,0
112668,0
81341,0
75730,0
81028,0
68487,0
96947,0
62584,0
118393,0
92069,0
111963,0
65344,0
72561,0
64961,0
108239,0
95741,0
82685,0
102628,0
99147,0
69681,0
64774,0
112562,0
65940,0
96656,0
66090,0
109762,0
62959,0
64894,0
70645,0
114722,0
62589,0
66738,0
102562,0
73674,0
69305,0
105187,0
101178,0
70563,0
96397,0
113790,0
118411,0
110447,0
86017,0
69322,0
96288,0
112730,0
108030,0
84533,0
112195,0
113282,0
106764,0
109195,0
101508,0
68436,0
105478,0
71541,0
66822,0
103966,0
76707,0
66027,0
68836,0
107657,0
117050,0
71181,0
76462,0
112125,0
117967,0
86835,0
68379,0
87701,0
84677,0
117721,0
99758,0
112385,0
97170,0
89591,0
94912,0
82566,0
74689,0
68537,0
87699,0
83597,0
99687,0
91967,0
66612,0
67743,0
107482,0
73195,0
113839,0
73493,0
82293,0
85895,0
115428,0
114699,0
63669,0
89686,0
69484,0
113229,0
111073,0
76849,0
101077,0
60010,0
62823,0
90022,0
84146,0
71978,0
84567,0
78675,0
74609,0
89969,0
102290,0
71233,0
109361,0
83496,0
60926,0
89159,0
116370,0
70240,0
88768,0
94596,0
112581,0
113901,0
83443,0
93027,0
77183,0
70291,0
77240,0
106740,0
81766,0
107631,0
75392,0
108884,0
88391,0
67054,0
115364,0
60641,0
100431,0
63334,0
110491,0
104339,0
111333,0
113990,0
114040,0
68261,0
110871,0
76135,0
60144,0
78110,0
119696,0
95248,0
85511,0
63581,0
113149,0
113203,0
76522,0
106496,0
96240,0
89837,0
68279,0
77646,0
95634,0
74710,0
69223,0
86291,0
96142,0
107798,0
105154,0
105915,0
97694,0
92305,0
107569,0
82222,0
114226,0
76006,0
74659,0
100406,0
97807,0
100319,0
105804,0
76934,0
88408,0
117405,0
118740,0
96368,0
95213,0
97138,0
110692,0
82791,0
97473,0
61557,0
107736,0
79924,0
79462,0
83897,0
63601,0
69158,0
78928,0
110839,0
83610,0
101447,0
93335,0
92441,0
104949,0
100138,0
84262,0
84893,0
78398,0
117828,0
102280,0
86459,0
94330,0
66795,0
117706,0
103891,0
77325,0
76635,0
109729,0
84711,0
77467,0
87807,0
62636,0
75344,0
68765,0
109630,0
80810,0
65766,0
86795,0
117280,0
116959,0
65186,0
96954,0
98592,0
118102,0
99395,0
97392,0
114670,0
99358,0
102637,0
82440,0
65706,0
62129,0
75662,0
99093,0
103175,0
61122,0
73637,0
104529,0
86504,0
65106,0
67967,0
103291,0
67201,0
87096,0
107984,0
60764,0
108335,0
77824,0
79426,0
82365,0
98862,0
118353,0
96314,0
81405,0
71878,0
93527,0
75688,0
73254,0
90544,0
113293,0
99166,0
107890,0
69733,0
86417,0
82027,0
60945,0
113925,0
77302,0
83033,0
69741,0
76656,0
101659,0
80120,0
86062,0
90633,0
87728,0
74860,0
98435,0
91825,0
104408,0
73910,0
100932,0
117626,0
100053,0
117535,0
101646,0
89734,0
112836,0
62013,0
95728,0
89441,0
102209,0
100683,0
65303,0
62213,0
78253,0
66371,0
64370,0
101918,0
106113,0
111449,0
116514,0
110911,0
106204,0
86715,0
74916,0
114321,0
61858,0
66124,0
105667,0
68016,0
109571,0
75329,0
112576,0
112533,0
88852,0
83087,0
61312,0
69278,0
61092,0
64836,0
88173,0
73519,0
70084,0
79884,0
75961,0
83586,0
67040,0
79193,0
90000,0
117337,0
103597,0
100454,0
107456,0
72198,0
99520,0
105727,0
90170,0
68704,0
82119,0
84970,0
95667,0
63965,0
116265,0
105223,0
108092,0
111119,0
115378,0
92705,0
87012,0
100614,0
117622,0
67189,0
99707,0
110827,0
99617,0
110753,0
108660,0
113826,0
91971,0
70422,0
79654,0
75680,0
76494,0
87550,0
107468,0
92285,0
104730,0
74280,0
110378,0
62503,0
117014,0
106900,0
67808,0
83375,0
62194,0
109425,0
119580,0
98896,0
81894,0
61615,0
90100,0
108482,0
83772,0
86405,0
84867,0
63971,0
60979,0
73228,0
100355,0
111331,0
113042,0
117319,0
109175,0
69157,0
107245,0
114444,0
67798,0
65711,0
61200,0
118753,0
90647,0
101185,0
104736,0
114800,0
69766,0
111586,0
116714,0
81774,0
70826,0
115414,0
76630,0
60569,0
60289,0
64294,0
113322,0
65307,0
97356,0
94855,0
101981,0
110179,0
102951,0
109604,0
98995,0
65629,0
64565,0
63045,0
79726,0
109441,0
81600,0
116098,0
64124,0
107340,0
60877,0
77623,0
117868,0
73651,0
112368,0
78217,0
75501,0
114314,0
73826,0
70902,0
117581,0
93303,0
95337,0
62608,0
118901,0
107193,0
79991,0
68661,0
69660,0
103942,0
99870,0
71597,0
101688,0
61439,0
80137,0
62857,0
75983,0
66034,0
87684,0
115683,0
82014,0
100046,0
110550,0
77968,0
119689,0
119421,0
68505,0
92879,0
112227,0
64413,0
119767,0
61406,0
77251,0
66667,0
111734,0
113850,0
91983,0
72025,0
107164,0
63592,0
85783,0
102207,0
82140,0
103548,0
113085,0
92421,0
67949,0
98782,0
62808,0
107756,0
102466,0
84205,0
111610,0
101876,0
63430,0
114448,0
63293,0
88163,0
62246,0
96274,0
105269,0
109669,0
111434,0
91709,0
63158,0
63542,0
73573,0
110664,0
81459,0
105536,0
65814,0
62160,0
99621,0
94598,0
110026,0
90425,0
99151,0
68501,0
103968,0
81897,0
95150,0
99602,0
80770,0
83841,0
108827,0
96434,0
94713,0
61623,0
75182,0
87669,0
118666,0
68389,0
64601,0
74997,0
87193,0
105861,0
60239,0
74944,0
92921,0
78821,0
105729,0
86111,0
67169,0
76182,0
101427,0
104216,0
93378,0
78637,0
84769,0
79717,0
109921,0
92458,0
94458,0
101546,0
70319,0
103736,0
81712,0
83773,0
93740,0
107857,0
113543,0
63867,0
115505,0
105631,0
71693,0
118531,0
116117,0
67353,0
87895,0
107955,0
96755,0
118123,0
114837,0
69180,0
73593,0
64329,0
102030,0
60754,0
110302,0
80453,0
100568,0
114905,0
117934,0
92817,0
114631,0
110880,0
79899,0
113299,0
84311,0
70933,0
103554,0
88552,0
94550,0
107447,0
72141,0
82181,0
89248,0
101710,0
104447,0
96238,0
61827,0
107609,0
70003,0
69522,0
118956,0
78143,0
66937,0
85672,0
109171,0
63004,0
66229,0
93445,0
77082,0
92930,0
108073,0
115007,0
84078,0
73056,0
86207,0
84194,0
71030,0
112494,0
102569,0
61926,0
87628,0
100999,0
105884,0
75004,0
85288,0
91432,0
68140,0
73932,0
112867,0
92939,0
78404,0
81734,0
83321,0
63315,0
108310,0
117224,0
69374,0
69710,0
90934,0
75555,0
94489,0
96204,0
78583,0
72627,0
78778,0
68724,0
74673,0
71784,0
73473,0
62171,0
116245,0
105510,0
81789,0
100402,0
117171,0
106214,0
67349,0
110962,0
116431,0
81530,0
106935,0
86966,0
78507,0
102225,0
91035,0
99125,0
89512,0
68493,0
76465,0
74106,0
69880,0
109444,0
119516,0
65281,0
77538,0
104111,0
100540,0
62162,0
116783,0
83011,0
84747,0
63996,0
106673,0
94825,0
114270,0
83284,0
69849,0
61734,0
80525,0
109277,0
73276,0
97731,0
103938,0
82601,0
61887,0
78992,0
67013,0
107045,0
100554,0
97132,0
108399,0
98497,0
117654,0
78610,0
111406,0
101000,0
109885,0
82430,0
67606,0
92190,0
73434,0
101060,0
107557,0
90925,0
86139,0
78785,0
77243,0
63284,0
63826,0
83307,0
81598,0
117430,0
74250,0
106429,0
61809,0
65982,0
100304,0
93095,0
62996,0
66924,0
104593,0
116841,0
69120,0
103710,0
71850,0
90315,0
93045,0
60025,0
114734,0
65764,0
81230,0
110304,0
115509,0
118369,0
80915,0
79881,0
110374,0
67858,0
92852,0
77437,0
72742,0
109308,0
77035,0
65663,0
112362,0
88277,0
75166,0
75190,0
83370,0
114382,0
74555,0
83414,0
89172,0
81939,0
63562,0
113641,0
100135,0
67755,0
76360,0
119657,0
110180,0
66019,0
95226,0
79237,0
64417,0
84067,0
65237,0
119141,0
96070,0
114959,0
91592,0
93908,0
104794,0
115258,0
70122,0
85502,0
117063,0
70269,0
88775,0
90836,0
109813,0
94344,0
97044,0
82780,0
72814,0
100106,0
80577,0
66891,0
60226,0
70942,0
114704,0
61941,0
68364,0
96251,0
62760,0
109869,0
67678,0
82508,0
83204,0
111839,0
66495,0
104861,0
108133,0
103809,0
88133,0
62416,0
109349,0
71747,0
111121,0
99206,0
62378,0
70329,0
76816,0
109498,0
111944,0
102224,0
79361,0
79098,0
67984,0
92412,0
93184,0
68942,0
92836,0
82230,0
102668,0
81267,0
77187,0
103083,0
81385,0
60688,0
69975,0
118089,0
70714,0
62573,0
71915,0
70328,0
114080,0
97919,0
101565,0
62214,0
105949,0
116269,0
84819,0
92861,0
109533,0
100989,0
89503,0
118992,0
64247,0
76521,0
67434,0
102457,0
93561,0
104689,0
66781,0
76020,0
77759,0
94884,0
94797,0
111314,0
86538,0
118058,0
112679,0
117741,0
84803,0
83362,0
101270,0
64155,0
94312,0
85954,0
107908,0
107014,0
119480,0
104837,0
110649,0
96897,0
104315,0
103628,0
110618,0
69304,0
94075,0
113783,0
65122,0
104356,0
76351,0
100235,0
97967,0
79344,0
110292,0
64505,0
62752,0
101449,0
77328,0
97062,0
70502,0
117917,0
66106,0
108327,0
95052,0
114825,0
62578,0
62690,0
114383,0
96278,0
66488,0
111525,0
70953,0
117291,0
95866,0
82854,0
113579,0
103408,0
111219,0
76612,0
93101,0
80821,0
83664,0
107123,0
82175,0
109336,0
75866,0
93624,0
98036,0
87232,0
97936,0
89467,0
92710,0
109584,0
89371,0
65057,0
89635,0
115586,0
119873,0
98881,0
73317,0
107593,0
115147,0
108265,0
80687,0
117781,0
106015,0
80154,0
105907,0
73608,0
69831,0
69517,0
80343,0
85258,0
78621,0
71222,0
114934,0
73601,0
79156,0
119471,0
96986,0
88867,0
71373,0
65565,0
95112,0
90530,0
87121,0
111546,0
90447,0
86830,0
76127,0
98970,0
68067,0
82959,0
98433,0
94278,0
68968,0
71797,0
65002,0
83837,0
103136,0
75391,0
98593,0
119184,0
63852,0
118225,0
119331,0
113853,0
99092,0
103013,0
78169,0
94928,0
75330,0
74170,0
102191,0
112600,0
117794,0
88109,0
117637,0
105988,0
117985,0
89208,0
90002,0
80901,0
68086,0
98706,0
89144,0
114087,0
108427,0
107855,0
73696,0
94153,0
86989,0
100273,0
108622,0
74096,0
85310,0
100573,0
68096,0
98418,0
105672,0
102396,0
99902,0
80616,0
63387,0
66364,0
80199,0
87906,0
119452,0
107848,0
79741,0
99225,0
114928,0
62693,0
105595,0
62312,0
69069,0
79575,0
111341,0
92993,0
101002,0
72364,0
87548,0
71169,0
118122,0
62135,0
75797,0
104992,0
111837,0
98963,0
103565,0
71317,0
105247,0
93162,0
71533,0
101562,0
77544,0
91330,0
79349,0
105320,0
111655,0
66950,0
82060,0
90965,0
111529,0
83425,0
103626,0
94055,0
71785,0
61735,0
60908,0
84265,0
75632,0
70529,0
94201,0
82367,0
77166,0
116981,0
67828,0
113650,0
105131,0
71258,0
84141,0
110459,0
112815,0
106995,0
89104,0
106670,0
106096,0
88764,0
102991,0
119048,0
90935,0
91228,0
98393,0
74893,0
79855,0
117694,0
111269,0
97808,0
93516,0
91627,0
80024,0
110125,0
65156,0
112081,0
116860,0
95457,0
103913,0
68386,0
104359,0
77307,0
78012,0
62107,0
94646,0
82102,0
70837,0
72184,0
81999,0
94358,0
78567,0
100470,0
60118,0
61257,0
94968,0
116584,0
111142,0
104585,0
83757,0
77322,0
113659,0
82599,0
109662,0
87004,0
80866,0
112389,0
73996,0
66696,0
110375,0
92955,0
91943,0
98252,0
114902,0
94147,0
65905,0
104721,0
109880,0
71867,0
99401,0
106354,0
79305,0
116420,0
61354,0
77075,0
110162,0
82227,0
67307,0
82883,0
67243,0
95444,0
61462,0
87745,0
115549,0
109542,0
104185,0
75395,0
62271,0
66119,0
85178,0
64228,0
82243,0
80021,0
64122,0
83926,0
117982,0
75347,0
113139,0
85180,0
63120,0
62300,0
81922,0
108932,0
93209,0
104999,0
114355,0
62046,0
78682,0
66942,0
92416,0
119916,0
118442,0
68149,0
111733,0
97800,0
77233,0
88240,0
108324,0
84849,0
114369,0
97756,0
103617,0
93065,0
71129,0
92322,0
104390,0
64792,0
109818,0
72415,0
102747,0
115608,0
65888,0
87640,0
69724,0
116082,0
110823,0
64651,0
99663,0
90218,0
61509,0
91624,0
71537,0
114799,0
117698,0
95087,0
79131,0
100334,0
111691,0
75665,0
112086,0
61387,0
67091,0
109855,0
95520,0
66078,0
86768,0
111246,0
107745,0
88012,0
100497,0
111560,0
60989,0
64392,0
110461,0
107197,0
85839,0
72453,0
79356,0
65324,0
81265,0
95351,0
115531,0
111910,0
109023,0
114605,0
76690,0
105575,0
106798,0
117439,0
76083,0
68619,0
66690,0
103763,0
90436,0
68732,0
71479,0
87273,0
106677,0
65320,0
93812,0
62190,0
77157,0
85161,0
80809,0
82926,0
85636,0
60341,0
117872,0
111274,0
116530,0
72697,0
111002,0
114986,0
102566,0
113150,0
76134,0
101567,0
76046,0
118268,0
98722,0
106139,0
67839,0
86429,0
118072,0
73117,0
92216,0
102221,0
118786,0
93829,0
89417,0
63447,0
103074,0
92903,0
62018,0
79922,0
95686,0
92495,0
75754,0
60015,0
84774,0
69509,0
114880,0
112816,0
78074,0
96268,0
96448,0
63922,0
113524,0
80200,0
100620,0
107061,0
112650,0
110487,0
119506,0
96310,0
60538,0
98094,0
80184,0
94345,0
84617,0
68350,0
65373,0
100398,0
74742,0
103158,0
83102,0
68634,0
64860,0
69413,0
69708,0
113912,0
76919,0
108592,0
85412,0
102032,0
115140,0
80807,0
93886,0
78172,0
87790,0
107981,0
62498,0
87703,0
79303,0
84432,0
119547,0
65570,0
70370,0
104527,0
104959,0
82654,0
64522,0
73134,0
77412,0
61510,0
106341,0
103711,0
62547,0
119603,0
77801,0
91597,0
86532,0
65359,0
72904,0
89259,0
70692,0
84042,0
101791,0
93506,0
70088,0
81679,0
73635,0
105420,0
96465,0
112134,0
66536,0
87267,0
105653,0
93877,0
114306,0
81359,0
82240,0
60674,0
114166,0
91447,0
90570,0
88153,0
61755,0
115921,0
114174,0
96398,0
77542,0
72931,0
80925,0
104433,0
68785,0
110784,0
116655,0
103948,0
61282,0
82713,0
112223,0
96636,0
74617,0
108149,0
107917,0
75927,0
66726,0
91857,0
63839,0
82718,0
99479,0
110583,0
104813,0
84996,0
82183,0
62251,0
82200,0
107770,0
79222,0
65250,0
105137,0
115406,0
110363,0
118339,0
75242,0
109938,0
83776,0
115643,0
79219,0
85126,0
101087,0
69445,0
71974,0
72591,0
81156,0
114363,0
118264,0
87462,0
100774,0
86968,0
79268,0
85661,0
108170,0
106513,0
76344,0
70992,0
106047,0
81587,0
65692,0
72073,0
79007,0
105871,0
68164,0
91202,0
94512,0
98321,0
71001,0
79434,0
85153,0
87880,0
87047,0
61884,0
60478,0
63665,0
112936,0
114933,0
72377,0
85211,0
106239,0
69674,0
89446,0
106519,0
118209,0
109988,0
65948,0
104760,0
76307,0
72795,0
93814,0
90505,0
116921,0
106185,0
68147,0
77873,0
89644,0
87393,0
118527,0
107463,0
114999,0
63745,0
93523,0
96418,0
71458,0
116656,0
95622,0
111003,0
108209,0
78089,0
72382,0
94498,0
65302,0
79125,0
84590,0
63705,0
78266,0
109903,0
101924,0
115978,0
105017,0
94508,0
85572,0
74510,0
82170,0
77846,0
112204,0
81653,0
95356,0
104723,0
62020,0
60920,0
104905,0
73304,0
66374,0
85300,0
118281,0
105494,0
102129,0
98905,0
80061,0
106177,0
96823,0
70760,0
60647,0
114689,0
83885,0
112965,0
89911,0
73219,0
92913,0
113083,0
116795,0
70603,0
105328,0
82846,0
105520,0
109821,0
116009,0
63412,0
114847,0
105558,0
90136,0
68882,0
119734,0
77947,0
73794,0
68978,0
97332,0
111587,0
112124,0
81913,0
84055,0
76977,0
110581,0
112254,0
117885,0
115403,0
70790,0
112251,0
68422,0
109866,0
99051,0
